SlaveArrivied:0
SlaveArrivied:1
SlaveArrivied:2
SlaveArrivied:3
SlaveArrivied:4
SlaveArrivied:5
type;exec;direction;nb_clusters;size;time
Hello1
SlaveGotOut:0
SlaveGotOut:4
SlaveGotOut:2
SlaveGotOut:1
SlaveGotOut:5
SlaveGotOut:3
SlaveArrivied:6
SlaveGotOut:6
Hello2
UsandoChannel!
SlaveArrivied:7
SlaveGotOut:7
channel;18;master-slave;8;131072;9678
channel;18;master-slave;8;262144;19193
channel;18;master-slave;8;524288;38221
channel;18;master-slave;8;1048576;76243
channel;18;slave-master;8;1;404
channel;18;slave-master;8;2;363
channel;18;slave-master;8;4;352
channel;18;slave-master;8;8;352
channel;18;slave-master;8;16;347
channel;18;slave-master;8;32;368
channel;18;slave-master;8;64;378
channel;18;slave-master;8;128;400
channel;18;slave-master;8;256;402
channel;18;slave-master;8;512;395
channel;18;slave-master;8;1024;397
channel;18;slave-master;8;2048;401
channel;18;slave-master;8;4096;543
channel;18;slave-master;8;8192;594
channel;18;slave-master;8;16384;756
channel;18;slave-master;8;32768;1223
channel;18;slave-master;8;65536;2019
channel;18;slave-master;8;131072;3618
channel;18;slave-master;8;262144;6813
channel;18;slave-master;8;524288;13204
channel;18;slave-master;8;1048576;26025
UsandoChannel!
channel;19;master-slave;8;1;168
channel;19;master-slave;8;2;170
channel;19;master-slave;8;4;166
channel;19;master-slave;8;8;161
channel;19;master-slave;8;16;168
channel;19;master-slave;8;32;172
channel;19;master-slave;8;64;164
channel;19;master-slave;8;128;167
channel;19;master-slave;8;256;177
channel;19;master-slave;8;512;195
channel;19;master-slave;8;1024;233
channel;19;master-slave;8;2048;311
channel;19;master-slave;8;4096;454
channel;19;master-slave;8;8192;755
channel;19;master-slave;8;16384;1348
channel;19;master-slave;8;32768;2533
channel;19;master-slave;8;65536;4922
channel;19;master-slave;8;131072;9678
channel;19;master-slave;8;262144;19190
channel;19;master-slave;8;524288;38225
channel;19;master-slave;8;1048576;76239
channel;19;slave-master;8;1;400
channel;19;slave-master;8;2;356
channel;19;slave-master;8;4;309
channel;19;slave-master;8;8;350
channel;19;slave-master;8;16;319
channel;19;slave-master;8;32;351
channel;19;slave-master;8;64;373
channel;19;slave-master;8;128;397
channel;19;slave-master;8;256;401
channel;19;slave-master;8;512;401
channel;19;slave-master;8;1024;396
channel;19;slave-master;8;2048;400
channel;19;slave-master;8;4096;547
channel;19;slave-master;8;8192;590
channel;19;slave-master;8;16384;759
channel;19;slave-master;8;32768;1221
channel;19;slave-master;8;65536;2025
channel;19;slave-master;8;131072;3619
channel;19;slave-master;8;262144;6814
channel;19;slave-master;8;524288;13203
channel;19;slave-master;8;1048576;26022
UsandoChannel!
channel;20;master-slave;8;1;168
channel;20;master-slave;8;2;165
channel;20;master-slave;8;4;165
channel;20;master-slave;8;8;164
channel;20;master-slave;8;16;162
channel;20;master-slave;8;32;166
channel;20;master-slave;8;64;162
channel;20;master-slave;8;128;168
channel;20;master-slave;8;256;176
channel;20;master-slave;8;512;201
channel;20;master-slave;8;1024;232
channel;20;master-slave;8;2048;305
channel;20;master-slave;8;4096;453
channel;20;master-slave;8;8192;755
channel;20;master-slave;8;16384;1352
channel;20;master-slave;8;32768;2534
channel;20;master-slave;8;65536;4920
channel;20;master-slave;8;131072;9677
channel;20;master-slave;8;262144;19192
channel;20;master-slave;8;524288;38220
channel;20;master-slave;8;1048576;76245
channel;20;slave-master;8;1;398
channel;20;slave-master;8;2;365
channel;20;slave-master;8;4;340
channel;20;slave-master;8;8;328
channel;20;slave-master;8;16;351
channel;20;slave-master;8;32;328
channel;20;slave-master;8;64;384
channel;20;slave-master;8;128;397
channel;20;slave-master;8;256;396
channel;20;slave-master;8;512;395
channel;20;slave-master;8;1024;401
channel;20;slave-master;8;2048;400
channel;20;slave-master;8;4096;544
channel;20;slave-master;8;8192;590
channel;20;slave-master;8;16384;758
channel;20;slave-master;8;32768;1217
channel;20;slave-master;8;65536;2015
channel;20;slave-master;8;131072;3613
channel;20;slave-master;8;262144;6814
channel;20;slave-master;8;524288;13198
channel;20;slave-master;8;1048576;26026
UsandoChannel!
channel;21;master-slave;8;1;172
channel;21;master-slave;8;2;166
channel;21;master-slave;8;4;167
channel;21;master-slave;8;8;159
channel;21;master-slave;8;16;162
channel;21;master-slave;8;32;168
channel;21;master-slave;8;64;163
channel;21;master-slave;8;128;167
channel;21;master-slave;8;256;177
channel;21;master-slave;8;512;195
channel;21;master-slave;8;1024;234
channel;21;master-slave;8;2048;306
channel;21;master-slave;8;4096;460
channel;21;master-slave;8;8192;750
channel;21;master-slave;8;16384;1347
channel;21;master-slave;8;32768;2545
channel;21;master-slave;8;65536;4916
channel;21;master-slave;8;131072;9676
channel;21;master-slave;8;262144;19189
channel;21;master-slave;8;524288;38224
channel;21;master-slave;8;1048576;76237
channel;21;slave-master;8;1;398
channel;21;slave-master;8;2;341
channel;21;slave-master;8;4;363
channel;21;slave-master;8;8;338
channel;21;slave-master;8;16;343
channel;21;slave-master;8;32;357
channel;21;slave-master;8;64;392
channel;21;slave-master;8;128;405
channel;21;slave-master;8;256;402
channel;21;slave-master;8;512;396
channel;21;slave-master;8;1024;396
channel;21;slave-master;8;2048;405
channel;21;slave-master;8;4096;542
channel;21;slave-master;8;8192;596
channel;21;slave-master;8;16384;756
channel;21;slave-master;8;32768;1218
channel;21;slave-master;8;65536;2017
channel;21;slave-master;8;131072;3620
channel;21;slave-master;8;262144;6809
channel;21;slave-master;8;524288;13197
channel;21;slave-master;8;1048576;26024
UsandoChannel!
channel;22;master-slave;8;1;168
channel;22;master-slave;8;2;170
channel;22;master-slave;8;4;168
channel;22;master-slave;8;8;160
channel;22;master-slave;8;16;168
channel;22;master-slave;8;32;172
channel;22;master-slave;8;64;172
channel;22;master-slave;8;128;173
channel;22;master-slave;8;256;177
channel;22;master-slave;8;512;196
channel;22;master-slave;8;1024;233
channel;22;master-slave;8;2048;310
channel;22;master-slave;8;4096;454
channel;22;master-slave;8;8192;755
channel;22;master-slave;8;16384;1348
channel;22;master-slave;8;32768;2544
channel;22;master-slave;8;65536;4916
channel;22;master-slave;8;131072;9677
channel;22;master-slave;8;262144;19192
channel;22;master-slave;8;524288;38226
channel;22;master-slave;8;1048576;76242
channel;22;slave-master;8;1;402
channel;22;slave-master;8;2;380
channel;22;slave-master;8;4;351
channel;22;slave-master;8;8;354
channel;22;slave-master;8;16;341
channel;22;slave-master;8;32;363
channel;22;slave-master;8;64;373
channel;22;slave-master;8;128;395
channel;22;slave-master;8;256;406
channel;22;slave-master;8;512;402
channel;22;slave-master;8;1024;397
channel;22;slave-master;8;2048;397
channel;22;slave-master;8;4096;546
channel;22;slave-master;8;8192;598
channel;22;slave-master;8;16384;754
channel;22;slave-master;8;32768;1216
channel;22;slave-master;8;65536;2016
channel;22;slave-master;8;131072;3613
channel;22;slave-master;8;262144;6808
channel;22;slave-master;8;524288;13198
channel;22;slave-master;8;1048576;26023
UsandoChannel!
channel;23;master-slave;8;1;166
channel;23;master-slave;8;2;165
channel;23;master-slave;8;4;166
channel;23;master-slave;8;8;160
channel;23;master-slave;8;16;162
channel;23;master-slave;8;32;166
channel;23;master-slave;8;64;163
channel;23;master-slave;8;128;167
channel;23;master-slave;8;256;178
channel;23;master-slave;8;512;196
channel;23;master-slave;8;1024;234
channel;23;master-slave;8;2048;306
channel;23;master-slave;8;4096;460
channel;23;master-slave;8;8192;750
channel;23;master-slave;8;16384;1347
channel;23;master-slave;8;32768;2540
channel;23;master-slave;8;65536;4921
channel;23;master-slave;8;131072;9679
channel;23;master-slave;8;262144;19190
channel;23;master-slave;8;524288;38228
channel;23;master-slave;8;1048576;76238
channel;23;slave-master;8;1;405
channel;23;slave-master;8;2;364
channel;23;slave-master;8;4;351
channel;23;slave-master;8;8;342
channel;23;slave-master;8;16;334
channel;23;slave-master;8;32;345
channel;23;slave-master;8;64;391
channel;23;slave-master;8;128;390
channel;23;slave-master;8;256;402
channel;23;slave-master;8;512;395
channel;23;slave-master;8;1024;395
channel;23;slave-master;8;2048;391
channel;23;slave-master;8;4096;543
channel;23;slave-master;8;8192;590
channel;23;slave-master;8;16384;754
channel;23;slave-master;8;32768;1221
channel;23;slave-master;8;65536;2016
channel;23;slave-master;8;131072;3618
channel;23;slave-master;8;262144;6812
channel;23;slave-master;8;524288;13201
channel;23;slave-master;8;1048576;26025
UsandoChannel!
channel;24;master-slave;8;1;168
channel;24;master-slave;8;2;171
channel;24;master-slave;8;4;166
channel;24;master-slave;8;8;161
channel;24;master-slave;8;16;172
channel;24;master-slave;8;32;176
channel;24;master-slave;8;64;168
channel;24;master-slave;8;128;168
channel;24;master-slave;8;256;177
channel;24;master-slave;8;512;196
channel;24;master-slave;8;1024;233
channel;24;master-slave;8;2048;311
channel;24;master-slave;8;4096;454
channel;24;master-slave;8;8192;755
channel;24;master-slave;8;16384;1347
channel;24;master-slave;8;32768;2535
channel;24;master-slave;8;65536;4916
channel;24;master-slave;8;131072;9678
channel;24;master-slave;8;262144;19193
channel;24;master-slave;8;524288;38225
channel;24;master-slave;8;1048576;76239
channel;24;slave-master;8;1;387
channel;24;slave-master;8;2;371
channel;24;slave-master;8;4;354
channel;24;slave-master;8;8;356
channel;24;slave-master;8;16;328
channel;24;slave-master;8;32;363
channel;24;slave-master;8;64;396
channel;24;slave-master;8;128;396
channel;24;slave-master;8;256;400
channel;24;slave-master;8;512;405
channel;24;slave-master;8;1024;397
channel;24;slave-master;8;2048;398
channel;24;slave-master;8;4096;545
channel;24;slave-master;8;8192;589
channel;24;slave-master;8;16384;758
channel;24;slave-master;8;32768;1223
channel;24;slave-master;8;65536;2021
channel;24;slave-master;8;131072;3620
channel;24;slave-master;8;262144;6808
channel;24;slave-master;8;524288;13198
channel;24;slave-master;8;1048576;26024
UsandoChannel!
channel;25;master-slave;8;1;167
channel;25;master-slave;8;2;166
channel;25;master-slave;8;4;166
channel;25;master-slave;8;8;165
channel;25;master-slave;8;16;164
channel;25;master-slave;8;32;167
channel;25;master-slave;8;64;163
channel;25;master-slave;8;128;167
channel;25;master-slave;8;256;177
channel;25;master-slave;8;512;200
channel;25;master-slave;8;1024;233
channel;25;master-slave;8;2048;306
channel;25;master-slave;8;4096;454
channel;25;master-slave;8;8192;758
channel;25;master-slave;8;16384;1354
channel;25;master-slave;8;32768;2536
channel;25;master-slave;8;65536;4921
channel;25;master-slave;8;131072;9677
channel;25;master-slave;8;262144;19190
channel;25;master-slave;8;524288;38221
channel;25;master-slave;8;1048576;76247
channel;25;slave-master;8;1;389
channel;25;slave-master;8;2;317
channel;25;slave-master;8;4;340
channel;25;slave-master;8;8;339
channel;25;slave-master;8;16;317
channel;25;slave-master;8;32;340
channel;25;slave-master;8;64;385
channel;25;slave-master;8;128;395
channel;25;slave-master;8;256;397
channel;25;slave-master;8;512;395
channel;25;slave-master;8;1024;401
channel;25;slave-master;8;2048;398
channel;25;slave-master;8;4096;553
channel;25;slave-master;8;8192;591
channel;25;slave-master;8;16384;754
channel;25;slave-master;8;32768;1222
channel;25;slave-master;8;65536;2020
channel;25;slave-master;8;131072;3613
channel;25;slave-master;8;262144;6808
channel;25;slave-master;8;524288;13197
channel;25;slave-master;8;1048576;26025
UsandoChannel!
channel;26;master-slave;8;1;168
channel;26;master-slave;8;2;167
channel;26;master-slave;8;4;166
channel;26;master-slave;8;8;160
channel;26;master-slave;8;16;164
channel;26;master-slave;8;32;167
channel;26;master-slave;8;64;164
channel;26;master-slave;8;128;168
channel;26;master-slave;8;256;178
channel;26;master-slave;8;512;195
channel;26;master-slave;8;1024;234
channel;26;master-slave;8;2048;305
channel;26;master-slave;8;4096;460
channel;26;master-slave;8;8192;750
channel;26;master-slave;8;16384;1347
channel;26;master-slave;8;32768;2543
channel;26;master-slave;8;65536;4915
channel;26;master-slave;8;131072;9677
channel;26;master-slave;8;262144;19192
channel;26;master-slave;8;524288;38224
channel;26;master-slave;8;1048576;76244
channel;26;slave-master;8;1;393
channel;26;slave-master;8;2;354
channel;26;slave-master;8;4;358
channel;26;slave-master;8;8;351
channel;26;slave-master;8;16;355
channel;26;slave-master;8;32;356
channel;26;slave-master;8;64;377
channel;26;slave-master;8;128;389
channel;26;slave-master;8;256;402
channel;26;slave-master;8;512;395
channel;26;slave-master;8;1024;395
channel;26;slave-master;8;2048;404
channel;26;slave-master;8;4096;542
channel;26;slave-master;8;8192;602
channel;26;slave-master;8;16384;754
channel;26;slave-master;8;32768;1223
channel;26;slave-master;8;65536;2017
channel;26;slave-master;8;131072;3614
channel;26;slave-master;8;262144;6810
channel;26;slave-master;8;524288;13198
channel;26;slave-master;8;1048576;26024
UsandoChannel!
channel;27;master-slave;8;1;167
channel;27;master-slave;8;2;172
channel;27;master-slave;8;4;165
channel;27;master-slave;8;8;161
channel;27;master-slave;8;16;168
channel;27;master-slave;8;32;168
channel;27;master-slave;8;64;164
channel;27;master-slave;8;128;167
channel;27;master-slave;8;256;186
channel;27;master-slave;8;512;196
channel;27;master-slave;8;1024;233
channel;27;master-slave;8;2048;311
channel;27;master-slave;8;4096;454
channel;27;master-slave;8;8192;754
channel;27;master-slave;8;16384;1348
channel;27;master-slave;8;32768;2535
channel;27;master-slave;8;65536;4917
channel;27;master-slave;8;131072;9677
channel;27;master-slave;8;262144;19192
channel;27;master-slave;8;524288;38225
channel;27;master-slave;8;1048576;76243
channel;27;slave-master;8;1;390
channel;27;slave-master;8;2;347
channel;27;slave-master;8;4;352
channel;27;slave-master;8;8;357
channel;27;slave-master;8;16;353
channel;27;slave-master;8;32;363
channel;27;slave-master;8;64;386
channel;27;slave-master;8;128;385
channel;27;slave-master;8;256;398
channel;27;slave-master;8;512;402
channel;27;slave-master;8;1024;389
channel;27;slave-master;8;2048;399
channel;27;slave-master;8;4096;547
channel;27;slave-master;8;8192;590
channel;27;slave-master;8;16384;753
channel;27;slave-master;8;32768;1219
channel;27;slave-master;8;65536;2016
channel;27;slave-master;8;131072;3617
channel;27;slave-master;8;262144;6808
channel;27;slave-master;8;524288;13202
channel;27;slave-master;8;1048576;26024
UsandoChannel!
channel;28;master-slave;8;1;169
channel;28;master-slave;8;2;166
channel;28;master-slave;8;4;166
channel;28;master-slave;8;8;165
channel;28;master-slave;8;16;162
channel;28;master-slave;8;32;166
channel;28;master-slave;8;64;163
channel;28;master-slave;8;128;167
channel;28;master-slave;8;256;178
channel;28;master-slave;8;512;204
channel;28;master-slave;8;1024;234
channel;28;master-slave;8;2048;306
channel;28;master-slave;8;4096;459
channel;28;master-slave;8;8192;754
channel;28;master-slave;8;16384;1352
channel;28;master-slave;8;32768;2535
channel;28;master-slave;8;65536;4916
channel;28;master-slave;8;131072;9674
channel;28;master-slave;8;262144;19192
channel;28;master-slave;8;524288;38226
channel;28;master-slave;8;1048576;76242
channel;28;slave-master;8;1;400
channel;28;slave-master;8;2;340
channel;28;slave-master;8;4;347
channel;28;slave-master;8;8;351
channel;28;slave-master;8;16;351
channel;28;slave-master;8;32;350
channel;28;slave-master;8;64;362
channel;28;slave-master;8;128;385
channel;28;slave-master;8;256;396
channel;28;slave-master;8;512;398
channel;28;slave-master;8;1024;402
channel;28;slave-master;8;2048;399
channel;28;slave-master;8;4096;545
channel;28;slave-master;8;8192;590
channel;28;slave-master;8;16384;753
channel;28;slave-master;8;32768;1218
channel;28;slave-master;8;65536;2016
channel;28;slave-master;8;131072;3614
channel;28;slave-master;8;262144;6813
channel;28;slave-master;8;524288;13199
channel;28;slave-master;8;1048576;26025
UsandoChannel!
channel;29;master-slave;8;1;172
channel;29;master-slave;8;2;167
channel;29;master-slave;8;4;171
channel;29;master-slave;8;8;161
channel;29;master-slave;8;16;163
channel;29;master-slave;8;32;168
channel;29;master-slave;8;64;163
channel;29;master-slave;8;128;168
channel;29;master-slave;8;256;177
channel;29;master-slave;8;512;195
channel;29;master-slave;8;1024;238
channel;29;master-slave;8;2048;305
channel;29;master-slave;8;4096;461
channel;29;master-slave;8;8192;751
channel;29;master-slave;8;16384;1347
channel;29;master-slave;8;32768;2540
channel;29;master-slave;8;65536;4914
channel;29;master-slave;8;131072;9672
channel;29;master-slave;8;262144;19196
channel;29;master-slave;8;524288;38225
channel;29;master-slave;8;1048576;76238
channel;29;slave-master;8;1;394
channel;29;slave-master;8;2;364
channel;29;slave-master;8;4;357
channel;29;slave-master;8;8;351
channel;29;slave-master;8;16;324
channel;29;slave-master;8;32;366
channel;29;slave-master;8;64;388
channel;29;slave-master;8;128;389
channel;29;slave-master;8;256;408
channel;29;slave-master;8;512;396
channel;29;slave-master;8;1024;397
channel;29;slave-master;8;2048;401
channel;29;slave-master;8;4096;541
channel;29;slave-master;8;8192;596
channel;29;slave-master;8;16384;753
channel;29;slave-master;8;32768;1219
channel;29;slave-master;8;65536;2016
channel;29;slave-master;8;131072;3619
channel;29;slave-master;8;262144;6814
channel;29;slave-master;8;524288;13198
channel;29;slave-master;8;1048576;26033
UsandoChannel!
channel;30;master-slave;8;1;167
channel;30;master-slave;8;2;171
channel;30;master-slave;8;4;166
channel;30;master-slave;8;8;161
channel;30;master-slave;8;16;163
channel;30;master-slave;8;32;172
channel;30;master-slave;8;64;168
channel;30;master-slave;8;128;173
channel;30;master-slave;8;256;178
channel;30;master-slave;8;512;196
channel;30;master-slave;8;1024;234
channel;30;master-slave;8;2048;315
channel;30;master-slave;8;4096;454
channel;30;master-slave;8;8192;756
channel;30;master-slave;8;16384;1346
channel;30;master-slave;8;32768;2540
channel;30;master-slave;8;65536;4920
channel;30;master-slave;8;131072;9676
channel;30;master-slave;8;262144;19191
channel;30;master-slave;8;524288;38229
channel;30;master-slave;8;1048576;76240
channel;30;slave-master;8;1;400
channel;30;slave-master;8;2;347
channel;30;slave-master;8;4;340
channel;30;slave-master;8;8;345
channel;30;slave-master;8;16;353
channel;30;slave-master;8;32;351
channel;30;slave-master;8;64;372
channel;30;slave-master;8;128;396
channel;30;slave-master;8;256;402
channel;30;slave-master;8;512;399
channel;30;slave-master;8;1024;394
channel;30;slave-master;8;2048;397
channel;30;slave-master;8;4096;542
channel;30;slave-master;8;8192;596
channel;30;slave-master;8;16384;759
channel;30;slave-master;8;32768;1219
channel;30;slave-master;8;65536;2018
channel;30;slave-master;8;131072;3618
channel;30;slave-master;8;262144;6809
channel;30;slave-master;8;524288;13197
SlaveEnded:0
SlaveEnded:1
SlaveEnded:2
SlaveEnded:3
SlaveEnded:4
SlaveEnded:5
SlaveEnded:6
SlaveEnded:7
channel;30;slave-master;8;1048576;25981
MestreEspera
Pid:0
Pid:1
Pid:2
Pid:3
Pid:4
Pid:5
Pid:6
Pid:7
MestreTerminouDeEsperar
